Training: loss = 49.86731 | Val: loss = 226.69688
Training: loss = 52.79710 | Val: loss = 227.31117
Training: loss = 51.04646 | Val: loss = 224.89646
Training: loss = 50.63271 | Val: loss = 224.90688
Training: loss = 49.89925 | Val: loss = 224.41538
Training: loss = 50.41340 | Val: loss = 221.95859
Training: loss = 50.07254 | Val: loss = 220.93805
Training: loss = 51.90093 | Val: loss = 221.76848
Training: loss = 50.89682 | Val: loss = 219.61828
Training: loss = 49.77822 | Val: loss = 218.80248
Training: loss = 49.13919 | Val: loss = 218.05945
Training: loss = 49.20225 | Val: loss = 218.58110
Training: loss = 50.04081 | Val: loss = 217.88582
Training: loss = 50.40956 | Val: loss = 218.17328
Training: loss = 48.58592 | Val: loss = 214.93973
Training: loss = 50.45724 | Val: loss = 212.99389
Training: loss = 51.72961 | Val: loss = 215.16382
Training: loss = 48.72509 | Val: loss = 214.68394
Training: loss = 49.33269 | Val: loss = 211.98316
Training: loss = 50.84280 | Val: loss = 213.79914
Training: loss = 49.93520 | Val: loss = 216.13848
Training: loss = 51.74089 | Val: loss = 211.89690
Training: loss = 49.51323 | Val: loss = 211.28790
Training: loss = 50.10391 | Val: loss = 209.40824
Training: loss = 49.18738 | Val: loss = 208.71347
Training: loss = 50.56685 | Val: loss = 207.09416
Training: loss = 50.17222 | Val: loss = 209.01445
Training: loss = 49.31474 | Val: loss = 207.11763
Training: loss = 51.00675 | Val: loss = 205.90370
Training: loss = 50.53935 | Val: loss = 206.80114
Training: loss = 49.22496 | Val: loss = 205.31106
Training: loss = 49.87851 | Val: loss = 205.21033
Training: loss = 49.26041 | Val: loss = 202.87491
Training: loss = 50.66555 | Val: loss = 203.93069
Training: loss = 49.67397 | Val: loss = 202.70235
Training: loss = 47.22880 | Val: loss = 202.39675
Training: loss = 49.25072 | Val: loss = 199.59613
Training: loss = 50.33087 | Val: loss = 200.35307
Training: loss = 50.15976 | Val: loss = 197.72338
Training: loss = 48.76387 | Val: loss = 196.69717
Training: loss = 50.62826 | Val: loss = 197.28742
Training: loss = 48.36290 | Val: loss = 197.78689
Training: loss = 50.50990 | Val: loss = 196.95368
Training: loss = 48.61306 | Val: loss = 196.92614
Training: loss = 50.41192 | Val: loss = 195.07996
Training: loss = 50.83285 | Val: loss = 195.01039
Training: loss = 48.32626 | Val: loss = 193.76331
Training: loss = 49.00219 | Val: loss = 196.24357
Training: loss = 51.21835 | Val: loss = 192.51927
Training: loss = 49.24527 | Val: loss = 193.06188
Training: loss = 48.74201 | Val: loss = 189.56053
Training: loss = 48.87892 | Val: loss = 189.27661
Training: loss = 48.22410 | Val: loss = 187.95597
Training: loss = 49.68339 | Val: loss = 188.70083
Training: loss = 50.66931 | Val: loss = 187.67294
Training: loss = 49.69767 | Val: loss = 187.47551
Training: loss = 48.85530 | Val: loss = 185.40464
Training: loss = 47.27646 | Val: loss = 184.15000
Training: loss = 50.78477 | Val: loss = 187.25046
Training: loss = 48.58304 | Val: loss = 186.65520
Training: loss = 47.73010 | Val: loss = 184.50249
Training: loss = 50.25738 | Val: loss = 183.14709
Training: loss = 50.64208 | Val: loss = 182.51083
Training: loss = 49.05860 | Val: loss = 183.21882
Training: loss = 49.24836 | Val: loss = 181.09155
Training: loss = 47.14400 | Val: loss = 179.87619
Training: loss = 48.70791 | Val: loss = 178.58261
Training: loss = 48.15594 | Val: loss = 177.97887
Training: loss = 48.92888 | Val: loss = 177.89779
Training: loss = 50.64123 | Val: loss = 177.88222
Training: loss = 46.59155 | Val: loss = 176.54589
Training: loss = 48.71227 | Val: loss = 175.23019
Training: loss = 47.88664 | Val: loss = 173.37047
Training: loss = 45.87049 | Val: loss = 173.83275
Training: loss = 48.65909 | Val: loss = 172.63465
Training: loss = 47.17273 | Val: loss = 172.76070
Training: loss = 47.21519 | Val: loss = 172.27398
Training: loss = 47.41963 | Val: loss = 171.36152
Training: loss = 46.27720 | Val: loss = 169.78017
Training: loss = 46.47583 | Val: loss = 169.05174
Training: loss = 49.63265 | Val: loss = 170.95880
Training: loss = 46.83665 | Val: loss = 169.65617
Training: loss = 45.85517 | Val: loss = 166.55765
Training: loss = 47.77343 | Val: loss = 166.92227
Training: loss = 47.81240 | Val: loss = 167.24297
Training: loss = 47.69147 | Val: loss = 165.93908
Training: loss = 48.53579 | Val: loss = 166.06731
Training: loss = 47.66149 | Val: loss = 166.31679
Training: loss = 48.93461 | Val: loss = 164.67611
Training: loss = 48.52263 | Val: loss = 163.16733
Training: loss = 45.99947 | Val: loss = 160.45545
Training: loss = 49.06500 | Val: loss = 162.48804
Training: loss = 48.05478 | Val: loss = 161.06098
Training: loss = 48.48465 | Val: loss = 161.40473
Training: loss = 46.05106 | Val: loss = 159.57164
Training: loss = 47.04647 | Val: loss = 159.44057
Training: loss = 45.67326 | Val: loss = 159.44761
Training: loss = 48.79517 | Val: loss = 159.41557
Training: loss = 45.76382 | Val: loss = 158.57371
Training: loss = 47.57277 | Val: loss = 157.88710
Training: loss = 46.07969 | Val: loss = 157.43707
Training: loss = 46.74778 | Val: loss = 155.88182
Training: loss = 47.94786 | Val: loss = 155.46373
Training: loss = 45.76158 | Val: loss = 155.99225
Training: loss = 47.08879 | Val: loss = 154.63673
Training: loss = 47.33539 | Val: loss = 154.76753
Training: loss = 48.16710 | Val: loss = 153.22477
Training: loss = 47.26357 | Val: loss = 153.30611
Training: loss = 46.58407 | Val: loss = 152.81855
Training: loss = 46.15175 | Val: loss = 151.23432
Training: loss = 48.51354 | Val: loss = 151.65604
Training: loss = 45.54696 | Val: loss = 149.85304
Training: loss = 46.53881 | Val: loss = 149.03706
Training: loss = 46.18687 | Val: loss = 151.32856
Training: loss = 47.28898 | Val: loss = 149.30850
Training: loss = 45.30292 | Val: loss = 149.07754
Training: loss = 46.83349 | Val: loss = 148.59719
Training: loss = 47.27771 | Val: loss = 149.37190
Training: loss = 47.58000 | Val: loss = 148.17078
Training: loss = 46.36112 | Val: loss = 145.31269
Training: loss = 48.03919 | Val: loss = 144.58070
Training: loss = 46.61428 | Val: loss = 145.31413
Training: loss = 47.61701 | Val: loss = 145.58098
Training: loss = 46.77460 | Val: loss = 144.91311
Training: loss = 46.96790 | Val: loss = 143.57706
Training: loss = 46.41268 | Val: loss = 143.26098
Training: loss = 45.82135 | Val: loss = 140.72972
Training: loss = 47.56938 | Val: loss = 142.10154
Training: loss = 45.44584 | Val: loss = 140.25144
Training: loss = 46.38081 | Val: loss = 138.65783
Training: loss = 46.02420 | Val: loss = 138.35925
Training: loss = 46.71165 | Val: loss = 138.99045
Training: loss = 45.81983 | Val: loss = 136.16769
Training: loss = 46.07565 | Val: loss = 138.54339
Training: loss = 45.30835 | Val: loss = 137.79097
Training: loss = 46.84488 | Val: loss = 138.23520
Training: loss = 46.76016 | Val: loss = 137.15759
Training: loss = 45.95235 | Val: loss = 137.02621
Training: loss = 45.89855 | Val: loss = 133.90187
Training: loss = 46.45059 | Val: loss = 134.90964
Training: loss = 45.06143 | Val: loss = 133.58398
Training: loss = 48.60442 | Val: loss = 135.83819
Training: loss = 44.97334 | Val: loss = 133.68995
Training: loss = 46.25084 | Val: loss = 132.16542
Training: loss = 45.90021 | Val: loss = 132.12980
Training: loss = 46.13108 | Val: loss = 132.40707
Training: loss = 48.01360 | Val: loss = 130.83501
Training: loss = 44.72109 | Val: loss = 130.25831
Training: loss = 46.63275 | Val: loss = 128.96384
Training: loss = 45.98319 | Val: loss = 129.25250
Training: loss = 46.69770 | Val: loss = 129.85028
Training: loss = 47.35963 | Val: loss = 129.91722
Training: loss = 46.10666 | Val: loss = 128.33136
Training: loss = 46.12966 | Val: loss = 127.70351
Training: loss = 46.07584 | Val: loss = 126.56595
Training: loss = 46.08173 | Val: loss = 126.42986
Training: loss = 45.43285 | Val: loss = 126.00074
Training: loss = 45.61372 | Val: loss = 125.58923
Training: loss = 45.36238 | Val: loss = 125.40975
Training: loss = 44.61665 | Val: loss = 124.69165
Training: loss = 47.05106 | Val: loss = 125.35754
Training: loss = 45.73567 | Val: loss = 125.08083
Training: loss = 46.11127 | Val: loss = 124.46713
Training: loss = 45.93152 | Val: loss = 122.90358
Training: loss = 46.09658 | Val: loss = 122.28608
Training: loss = 45.84144 | Val: loss = 122.65917
Training: loss = 45.97888 | Val: loss = 122.17461
Training: loss = 45.62086 | Val: loss = 120.88809
Training: loss = 45.89901 | Val: loss = 120.80240
Training: loss = 45.77783 | Val: loss = 119.32902
Training: loss = 45.01250 | Val: loss = 120.23521
Training: loss = 47.19435 | Val: loss = 121.39869
Training: loss = 45.97536 | Val: loss = 117.94967
Training: loss = 44.43105 | Val: loss = 118.02295
Training: loss = 44.66990 | Val: loss = 116.01722
Training: loss = 46.97709 | Val: loss = 116.41723
Training: loss = 45.92192 | Val: loss = 115.34387
Training: loss = 45.88715 | Val: loss = 116.00283
Training: loss = 44.67375 | Val: loss = 115.57026
Training: loss = 45.40899 | Val: loss = 115.33637
Training: loss = 45.52988 | Val: loss = 114.59717
Training: loss = 45.01749 | Val: loss = 115.29249
Training: loss = 45.78914 | Val: loss = 113.62349
Training: loss = 46.01521 | Val: loss = 114.13634
Training: loss = 46.65858 | Val: loss = 112.88177
Training: loss = 45.42568 | Val: loss = 113.39234
Training: loss = 45.02670 | Val: loss = 111.74020
Training: loss = 46.34218 | Val: loss = 111.56830
Training: loss = 44.73810 | Val: loss = 110.79511
Training: loss = 43.78839 | Val: loss = 110.21091
Training: loss = 44.09051 | Val: loss = 110.29813
Training: loss = 45.89294 | Val: loss = 108.25030
Training: loss = 45.54373 | Val: loss = 109.29782
Training: loss = 43.93331 | Val: loss = 108.56248
Training: loss = 44.45903 | Val: loss = 108.66290
Training: loss = 44.83788 | Val: loss = 108.20527
Training: loss = 45.03550 | Val: loss = 106.85575
Training: loss = 45.22406 | Val: loss = 106.23951
Training: loss = 43.81674 | Val: loss = 106.71424
Training: loss = 45.18617 | Val: loss = 106.85082
Training: loss = 44.49513 | Val: loss = 107.10691
Training: loss = 43.54957 | Val: loss = 106.74062
Training: loss = 46.02742 | Val: loss = 105.85558
Training: loss = 44.82999 | Val: loss = 104.76099
Training: loss = 44.71307 | Val: loss = 106.58043
Training: loss = 43.22060 | Val: loss = 105.53650
Training: loss = 44.22071 | Val: loss = 104.24627
Training: loss = 45.51773 | Val: loss = 103.82454
Training: loss = 44.17383 | Val: loss = 103.62951
Training: loss = 44.41278 | Val: loss = 103.01373
Training: loss = 44.19537 | Val: loss = 101.76397
Training: loss = 43.83809 | Val: loss = 102.45523
Training: loss = 44.35097 | Val: loss = 101.50333
Training: loss = 43.53938 | Val: loss = 101.25989
Training: loss = 44.29814 | Val: loss = 101.85522
Training: loss = 45.24041 | Val: loss = 101.07609
Training: loss = 46.36974 | Val: loss = 102.47224
Training: loss = 43.91994 | Val: loss = 101.86406
Training: loss = 44.06218 | Val: loss = 101.43420
Training: loss = 44.87706 | Val: loss = 100.85388
Training: loss = 43.79285 | Val: loss = 99.61131
Training: loss = 45.23244 | Val: loss = 99.40747
Training: loss = 44.81639 | Val: loss = 98.82349
Training: loss = 45.54495 | Val: loss = 98.83490
Training: loss = 43.98210 | Val: loss = 97.39346
Training: loss = 44.20747 | Val: loss = 97.32106
Training: loss = 45.18050 | Val: loss = 97.56573
Training: loss = 44.63987 | Val: loss = 98.29621
Training: loss = 44.40782 | Val: loss = 98.15364
Training: loss = 44.57929 | Val: loss = 97.08006
Training: loss = 44.37660 | Val: loss = 97.96302
Training: loss = 43.77249 | Val: loss = 96.40524
Training: loss = 44.33885 | Val: loss = 95.16770
Training: loss = 44.41289 | Val: loss = 94.83111
Training: loss = 43.47627 | Val: loss = 94.96602
Training: loss = 44.85933 | Val: loss = 94.92510
Training: loss = 44.10624 | Val: loss = 95.57496
Training: loss = 44.54763 | Val: loss = 94.28236
Training: loss = 44.02159 | Val: loss = 94.32288
Training: loss = 43.56626 | Val: loss = 93.50241
Training: loss = 43.70156 | Val: loss = 92.95219
Training: loss = 43.83092 | Val: loss = 92.19090
Training: loss = 46.07112 | Val: loss = 93.95216
Training: loss = 43.35392 | Val: loss = 92.36993
Training: loss = 43.52504 | Val: loss = 92.46889
Training: loss = 44.08546 | Val: loss = 92.63825
Training: loss = 43.89145 | Val: loss = 93.27715
Training: loss = 45.18221 | Val: loss = 92.39854
Training: loss = 43.83477 | Val: loss = 91.95225
Training: loss = 43.81822 | Val: loss = 89.84908
Training: loss = 43.63264 | Val: loss = 91.26766
Training: loss = 44.26101 | Val: loss = 89.81167
Training: loss = 42.88525 | Val: loss = 88.94287
Training: loss = 44.41554 | Val: loss = 88.53893
Training: loss = 43.49697 | Val: loss = 87.83748
Training: loss = 43.42146 | Val: loss = 87.62350
Training: loss = 42.86874 | Val: loss = 85.95540
Training: loss = 43.54507 | Val: loss = 85.94970
Training: loss = 45.43646 | Val: loss = 86.44669
Training: loss = 44.87537 | Val: loss = 87.81041
Training: loss = 43.62594 | Val: loss = 86.63991
Training: loss = 43.99115 | Val: loss = 85.54670
Training: loss = 42.52907 | Val: loss = 85.46991
Training: loss = 44.47224 | Val: loss = 84.45513
Training: loss = 42.91541 | Val: loss = 85.09801
Training: loss = 43.83039 | Val: loss = 84.60686
Training: loss = 44.04070 | Val: loss = 85.04904
Training: loss = 43.46950 | Val: loss = 84.31238
Training: loss = 43.03681 | Val: loss = 84.88485
Training: loss = 43.72268 | Val: loss = 83.71634
Training: loss = 44.39576 | Val: loss = 82.69032
Training: loss = 43.46684 | Val: loss = 83.09020
Training: loss = 43.79537 | Val: loss = 82.19466
Training: loss = 43.37426 | Val: loss = 82.10485
Training: loss = 44.20142 | Val: loss = 81.10870
Training: loss = 44.09600 | Val: loss = 82.02096
Training: loss = 44.33717 | Val: loss = 81.89042
Training: loss = 43.76696 | Val: loss = 80.90515
Training: loss = 43.61655 | Val: loss = 81.28607
Training: loss = 43.37467 | Val: loss = 80.98937
Training: loss = 44.31283 | Val: loss = 81.06397
Training: loss = 44.27844 | Val: loss = 80.04271
Training: loss = 43.38266 | Val: loss = 79.88905
Training: loss = 42.66364 | Val: loss = 79.27594
Training: loss = 42.89650 | Val: loss = 79.28054
Training: loss = 43.37671 | Val: loss = 78.89155
Training: loss = 43.61367 | Val: loss = 78.86628
Training: loss = 43.40314 | Val: loss = 78.46065
Training: loss = 43.35041 | Val: loss = 78.40988
Training: loss = 42.80459 | Val: loss = 77.31461
Training: loss = 42.58672 | Val: loss = 76.51324
Training: loss = 43.55304 | Val: loss = 76.80984
Training: loss = 45.27723 | Val: loss = 77.34564
Training: loss = 44.28677 | Val: loss = 76.90397
Training: loss = 42.87363 | Val: loss = 76.04765
Training: loss = 40.95296 | Val: loss = 75.61335
Training: loss = 43.47984 | Val: loss = 76.52010
Training: loss = 42.86807 | Val: loss = 75.15858
Training: loss = 43.34643 | Val: loss = 76.09957
Training: loss = 42.73806 | Val: loss = 75.66310
Training: loss = 43.10439 | Val: loss = 76.29328
Training: loss = 42.73143 | Val: loss = 75.97774
Training: loss = 42.55484 | Val: loss = 75.82958
Training: loss = 42.78003 | Val: loss = 75.82043
Training: loss = 42.50353 | Val: loss = 74.90153
Training: loss = 43.81606 | Val: loss = 75.14983
Training: loss = 42.77696 | Val: loss = 75.49704
Training: loss = 42.93565 | Val: loss = 74.83976
Training: loss = 44.17552 | Val: loss = 74.48048
Training: loss = 42.15710 | Val: loss = 74.59719
Training: loss = 43.55243 | Val: loss = 74.44156
Training: loss = 43.28302 | Val: loss = 74.15583
Training: loss = 43.57576 | Val: loss = 73.42850
Training: loss = 42.43267 | Val: loss = 73.92193
Training: loss = 43.88516 | Val: loss = 74.04879
Training: loss = 42.10861 | Val: loss = 73.03999
Training: loss = 43.03868 | Val: loss = 73.37998
Training: loss = 42.96874 | Val: loss = 72.78965
Training: loss = 42.74624 | Val: loss = 72.76144
Training: loss = 43.26123 | Val: loss = 72.86889
Training: loss = 42.11696 | Val: loss = 72.65395
Training: loss = 42.47163 | Val: loss = 72.16854
Training: loss = 43.75122 | Val: loss = 71.89579
Training: loss = 42.67121 | Val: loss = 71.30694
Training: loss = 43.09396 | Val: loss = 72.15530
Training: loss = 43.54601 | Val: loss = 71.25201
Training: loss = 42.48156 | Val: loss = 71.76987
Training: loss = 43.49897 | Val: loss = 70.98102
Training: loss = 43.23171 | Val: loss = 70.62090
Training: loss = 42.85958 | Val: loss = 70.38166
Training: loss = 42.54657 | Val: loss = 70.64607
Training: loss = 43.44089 | Val: loss = 70.41660
Training: loss = 42.92473 | Val: loss = 71.05253
Training: loss = 41.89405 | Val: loss = 70.07956
Training: loss = 43.24373 | Val: loss = 70.96810
Training: loss = 43.71177 | Val: loss = 70.75985
Training: loss = 43.64663 | Val: loss = 69.92708
Training: loss = 42.38576 | Val: loss = 68.95837
Training: loss = 42.52465 | Val: loss = 69.06468
Training: loss = 42.69668 | Val: loss = 69.52943
Training: loss = 43.16337 | Val: loss = 69.21623
Training: loss = 43.20543 | Val: loss = 68.42441
Training: loss = 43.25700 | Val: loss = 68.70277
Training: loss = 42.77207 | Val: loss = 68.57205
Training: loss = 44.16411 | Val: loss = 68.31002
Training: loss = 43.04948 | Val: loss = 68.61230
Training: loss = 42.94396 | Val: loss = 68.34693
Training: loss = 42.51682 | Val: loss = 68.52259
Training: loss = 42.80514 | Val: loss = 67.83100
Training: loss = 42.53352 | Val: loss = 68.33110
Training: loss = 41.38154 | Val: loss = 67.24331
Training: loss = 42.89279 | Val: loss = 66.18429
Training: loss = 43.21521 | Val: loss = 66.05591
Training: loss = 40.70606 | Val: loss = 65.59072
Training: loss = 43.23105 | Val: loss = 66.45795
Training: loss = 42.50949 | Val: loss = 67.02359
Training: loss = 42.10384 | Val: loss = 66.28236
Training: loss = 43.54471 | Val: loss = 66.39091
Training: loss = 42.37253 | Val: loss = 66.07653
Training: loss = 42.56372 | Val: loss = 65.73999
Training: loss = 42.70620 | Val: loss = 65.40476
Training: loss = 43.25060 | Val: loss = 66.00165
Training: loss = 43.12700 | Val: loss = 64.97104
Training: loss = 41.64963 | Val: loss = 65.05286
Training: loss = 43.73934 | Val: loss = 65.27608
Training: loss = 43.58134 | Val: loss = 65.47190
Training: loss = 42.64584 | Val: loss = 65.20414
Training: loss = 43.35718 | Val: loss = 64.31999
Training: loss = 43.06833 | Val: loss = 64.29790
Training: loss = 43.18409 | Val: loss = 64.18662
Training: loss = 42.74442 | Val: loss = 64.60095
Training: loss = 42.36438 | Val: loss = 63.86874
Training: loss = 42.24935 | Val: loss = 63.77731
Training: loss = 42.46291 | Val: loss = 64.08952
Training: loss = 41.11174 | Val: loss = 63.34873
Training: loss = 42.68750 | Val: loss = 63.33557
Training: loss = 42.34715 | Val: loss = 63.63687
Training: loss = 43.12680 | Val: loss = 64.06731
Training: loss = 43.10922 | Val: loss = 64.30919
Training: loss = 42.34319 | Val: loss = 64.28277
Training: loss = 42.01728 | Val: loss = 63.77298
Training: loss = 42.26892 | Val: loss = 63.96392
Training: loss = 41.51093 | Val: loss = 62.66117
Training: loss = 42.37727 | Val: loss = 63.46907
Training: loss = 42.46334 | Val: loss = 63.14749
Training: loss = 42.14571 | Val: loss = 63.28389
Training: loss = 42.94532 | Val: loss = 62.91784
Training: loss = 42.97394 | Val: loss = 62.70761
Training: loss = 41.76917 | Val: loss = 62.99851
Training: loss = 41.07169 | Val: loss = 63.06150
Training: loss = 42.17997 | Val: loss = 62.63512
Training: loss = 42.26579 | Val: loss = 62.51951
Training: loss = 40.91914 | Val: loss = 62.15440
Training: loss = 42.79005 | Val: loss = 62.67669
Training: loss = 42.07187 | Val: loss = 62.40594
Training: loss = 42.50070 | Val: loss = 63.15314
Training: loss = 42.51262 | Val: loss = 62.31103
Training: loss = 42.10297 | Val: loss = 61.90643
Training: loss = 42.13256 | Val: loss = 62.34032
Training: loss = 42.36601 | Val: loss = 61.92428
Training: loss = 42.61457 | Val: loss = 61.70961
Training: loss = 42.07176 | Val: loss = 61.14584
Training: loss = 41.77710 | Val: loss = 61.20759
Training: loss = 42.37593 | Val: loss = 60.54553
Training: loss = 41.93115 | Val: loss = 60.49602
Training: loss = 41.61358 | Val: loss = 60.62442
Training: loss = 43.49615 | Val: loss = 61.28343
Training: loss = 42.79030 | Val: loss = 60.67676
Training: loss = 41.81754 | Val: loss = 61.02821
Training: loss = 42.79607 | Val: loss = 60.78321
Training: loss = 41.91714 | Val: loss = 60.10404
Training: loss = 41.94627 | Val: loss = 59.44369
Training: loss = 42.76209 | Val: loss = 59.89211
Training: loss = 41.90229 | Val: loss = 59.20373
Training: loss = 41.90115 | Val: loss = 59.27015
Training: loss = 42.64737 | Val: loss = 58.83952
Training: loss = 42.50483 | Val: loss = 59.18587
Training: loss = 41.92773 | Val: loss = 59.31436
Training: loss = 42.23760 | Val: loss = 58.55266
Training: loss = 41.42232 | Val: loss = 58.78978
Training: loss = 42.12655 | Val: loss = 58.34057
Training: loss = 42.14836 | Val: loss = 58.62783
Training: loss = 42.49418 | Val: loss = 58.31136
Training: loss = 42.61673 | Val: loss = 58.51499
Training: loss = 42.02668 | Val: loss = 58.22588
Training: loss = 42.16364 | Val: loss = 57.92627
Training: loss = 42.61914 | Val: loss = 57.35606
Training: loss = 42.60423 | Val: loss = 57.06091
Training: loss = 41.29384 | Val: loss = 57.07523
Training: loss = 42.61465 | Val: loss = 57.29986
Training: loss = 42.89023 | Val: loss = 57.61531
Training: loss = 42.10194 | Val: loss = 57.02224
Training: loss = 42.46938 | Val: loss = 57.06256
Training: loss = 42.36433 | Val: loss = 56.79082
Training: loss = 41.74924 | Val: loss = 57.26723
Training: loss = 42.20172 | Val: loss = 56.05879
Training: loss = 41.55778 | Val: loss = 56.37324
Training: loss = 41.72952 | Val: loss = 56.55266
Training: loss = 41.78366 | Val: loss = 55.54578
Training: loss = 42.47220 | Val: loss = 55.70176
Training: loss = 41.90508 | Val: loss = 55.30610
